element_type,osmid,geometry,amenity,building,name,shop,nodes,addr:housenumber,addr:street,addr:postcode,building:levels,description,addr:city,building:flats,start_date,phone,leisure,source:addr,operator,brand,brand:en,brand:wikidata,brand:wikipedia,contact:phone,contact:website,name:en,name:ru,opening_hours,ref,bus,public_transport,railway,architect
way,1190681054,"POLYGON ((37.4014601 54.7372812, 37.4015306 54.7372397, 37.4013877 54.7371589, 37.4013172 54.7372004, 37.4014601 54.7372812))",,yes,,,"[11055509273, 11055509270, 11055509271, 11055509272, 11055509273]",4,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681055,"POLYGON ((37.4052273 54.7395134, 37.4053592 54.7394356, 37.405179 54.7393337, 37.4050471 54.7394115, 37.4052273 54.7395134))",,yes,,,"[11055509277, 11055509274, 11055509275, 11055509276, 11055509277]",34,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681056,"POLYGON ((37.4059501 54.7397015, 37.4061195 54.7397973, 37.4062519 54.7397193, 37.4060825 54.7396235, 37.4059501 54.7397015))",,yes,,,"[11055509281, 11055509280, 11055509279, 11055509278, 11055509281]",42,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681057,"POLYGON ((37.4057154 54.7397952, 37.4058111 54.7398493, 37.4058925 54.7398014, 37.4057968 54.7397472, 37.4057154 54.7397952))",,yes,,,"[11055509285, 11055509284, 11055509283, 11055509282, 11055509285]",40,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681058,"POLYGON ((37.4053963 54.7395931, 37.4054999 54.7396517, 37.4056296 54.7395753, 37.4055259 54.7395167, 37.4053963 54.7395931))",,yes,,,"[11055509289, 11055509288, 11055509287, 11055509286, 11055509289]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681059,"POLYGON ((37.4053949 54.7394127, 37.4055078 54.7394765, 37.4056739 54.7393786, 37.405561 54.7393148, 37.4053949 54.7394127))",,yes,,,"[11055509293, 11055509292, 11055509291, 11055509290, 11055509293]",36,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681060,"POLYGON ((37.4047675 54.7392464, 37.4048707 54.7393048, 37.4049275 54.7392714, 37.4049937 54.7393089, 37.4050615 54.7392689, 37.404892 54.739173, 37.4047675 54.7392464))",,yes,,,"[11055509299, 11055509298, 11055509295, 11055509294, 11055509297, 11055509296, 11055509299]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681061,"POLYGON ((37.40455 54.7391239, 37.4046828 54.7391975, 37.404807 54.7391227, 37.4046743 54.7390492, 37.40455 54.7391239))",,yes,,,"[11055509303, 11055509302, 11055509301, 11055509300, 11055509303]",30,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681062,"POLYGON ((37.4042161 54.7389521, 37.4043971 54.7390566, 37.4045011 54.7389966, 37.40432 54.7388921, 37.4042161 54.7389521))",,yes,,,"[11055509307, 11055509306, 11055509305, 11055509304, 11055509307]",28,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681063,"POLYGON ((37.4040216 54.7387864, 37.4039571 54.7388289, 37.4040872 54.7388947, 37.4041517 54.7388522, 37.4040216 54.7387864))",,yes,,,"[11055509311, 11055509308, 11055509309, 11055509310, 11055509311]",26,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681064,"POLYGON ((37.4037628 54.7387182, 37.40385 54.7387624, 37.4040142 54.7386542, 37.4039271 54.7386101, 37.4037628 54.7387182))",,yes,,,"[11055509315, 11055509314, 11055509313, 11055509312, 11055509315]",24,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681065,"POLYGON ((37.4034879 54.7384318, 37.4035348 54.738462, 37.4036142 54.7384208, 37.4035672 54.7383906, 37.4034879 54.7384318))",,yes,,,"[11055509319, 11055509318, 11055509317, 11055509316, 11055509319]",20,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681066,"POLYGON ((37.4032263 54.73828, 37.4031269 54.7383366, 37.4032235 54.7383931, 37.4033229 54.7383365, 37.4032263 54.73828))",,yes,,,"[11055509323, 11055509320, 11055509321, 11055509322, 11055509323]",18,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681067,"POLYGON ((37.4029984 54.7381376, 37.4028277 54.7382264, 37.4029256 54.7382891, 37.4030963 54.7382003, 37.4029984 54.7381376))",,yes,,,"[11055509327, 11055509324, 11055509325, 11055509326, 11055509327]",16А,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681068,"POLYGON ((37.4025612 54.7380501, 37.4024478 54.7381184, 37.4025417 54.7381703, 37.402655 54.7381019, 37.4025612 54.7380501))",,yes,,,"[11055509331, 11055509328, 11055509329, 11055509330, 11055509331]",14А,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681069,"POLYGON ((37.4024793 54.7385495, 37.4024119 54.7385998, 37.402459 54.7386208, 37.4024211 54.7386491, 37.4024871 54.7386786, 37.4024227 54.7387267, 37.4024866 54.7387552, 37.4025371 54.7387175, 37.4026061 54.7387483, 37.4026691 54.7387013, 37.4026254 54.7386817, 37.4026816 54.7386397, 37.4024793 54.7385495))",,yes,,,"[11055509343, 11055509339, 11055509338, 11055509340, 11055509337, 11055509336, 11055509341, 11055509335, 11055509334, 11055509333, 11055509332, 11055509342, 11055509343]",11,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681070,"POLYGON ((37.40328 54.739223, 37.4033672 54.7393012, 37.4034993 54.7392521, 37.4034121 54.7391739, 37.40328 54.739223))",,yes,,,"[11055509347, 11055509346, 11055509345, 11055509344, 11055509347]",17,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681071,"POLYGON ((37.4052367 54.7400298, 37.4053574 54.7401125, 37.4054593 54.740063, 37.4053386 54.7399802, 37.4052367 54.7400298))",,yes,,,"[11055509351, 11055509348, 11055509349, 11055509350, 11055509351]",27,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681072,"POLYGON ((37.4050355 54.7398068, 37.4049303 54.7398801, 37.4051106 54.7399663, 37.4052158 54.739893, 37.4050355 54.7398068))",,yes,,,"[11055509355, 11055509352, 11055509353, 11055509354, 11055509355]",25,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681073,"POLYGON ((37.4046037 54.7395978, 37.4044874 54.7396788, 37.4046591 54.7397609, 37.4047753 54.7396798, 37.4046037 54.7395978))",,yes,,,"[11055509359, 11055509356, 11055509357, 11055509358, 11055509359]",23,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681074,"POLYGON ((37.4041101 54.7394708, 37.4040071 54.7395377, 37.4041761 54.7396244, 37.4042791 54.7395575, 37.4041101 54.7394708))",,yes,,,"[11055509363, 11055509360, 11055509361, 11055509362, 11055509363]",21,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681075,"POLYGON ((37.4039867 54.7392741, 37.4038717 54.7393605, 37.4040112 54.7394224, 37.4041262 54.7393361, 37.4039867 54.7392741))",,yes,,,"[11055509367, 11055509364, 11055509365, 11055509366, 11055509367]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681076,"POLYGON ((37.4031043 54.7390759, 37.4032223 54.7389892, 37.4030933 54.7389307, 37.4029753 54.7390174, 37.4031043 54.7390759))",,yes,,,"[11055509371, 11055509370, 11055509369, 11055509368, 11055509371]",15А,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681077,"POLYGON ((37.4028495 54.7389164, 37.402997 54.7388096, 37.4028807 54.7387561, 37.4027332 54.7388629, 37.4028495 54.7389164))",,yes,,,"[11055509375, 11055509374, 11055509373, 11055509372, 11055509375]",13,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681078,"POLYGON ((37.4021521 54.7378031, 37.4022111 54.737752, 37.4020576 54.7376929, 37.4019986 54.737744, 37.4021521 54.7378031))",,yes,,,"[11055509379, 11055509378, 11055509377, 11055509376, 11055509379]",12,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681079,"POLYGON ((37.4021012 54.7383636, 37.401959 54.7384804, 37.4020583 54.7385207, 37.4022004 54.7384039, 37.4021012 54.7383636))",,yes,,,"[11055509383, 11055509380, 11055509381, 11055509382, 11055509383]",9,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681080,"POLYGON ((37.4017766 54.7381949, 37.4017245 54.7382315, 37.4018291 54.738281, 37.4018812 54.7382444, 37.4017766 54.7381949))",,yes,,,"[11055509387, 11055509384, 11055509385, 11055509386, 11055509387]",7,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681081,"POLYGON ((37.4010336 54.7378403, 37.400957 54.737891, 37.401083 54.7379545, 37.4011597 54.7379037, 37.4010336 54.7378403))",,yes,,,"[11055509391, 11055509388, 11055509389, 11055509390, 11055509391]",3,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681082,"POLYGON ((37.4004489 54.7375538, 37.4003447 54.7376368, 37.400452 54.7376817, 37.4005562 54.7375987, 37.4004489 54.7375538))",,yes,,,"[11055509395, 11055509392, 11055509393, 11055509394, 11055509395]",1,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681083,"POLYGON ((37.4013059 54.7379541, 37.4012139 54.7380222, 37.4014446 54.738126, 37.4015366 54.7380578, 37.4013059 54.7379541))",,yes,,,"[11055509399, 11055509396, 11055509397, 11055509398, 11055509399]",5,улица Болотова,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681084,"POLYGON ((37.400524 54.7387182, 37.4005951 54.7386733, 37.4004841 54.7386148, 37.400413 54.7386597, 37.400524 54.7387182))",,yes,,,"[11055509403, 11055509402, 11055509401, 11055509400, 11055509403]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681085,"POLYGON ((37.4015017 54.7392718, 37.4015913 54.7392939, 37.4016302 54.7392412, 37.4015406 54.7392192, 37.4015017 54.7392718))",,yes,,,"[11055509407, 11055509404, 11055509405, 11055509406, 11055509407]",12,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681086,"POLYGON ((37.4026792 54.7398285, 37.4027958 54.739895, 37.4028485 54.7398643, 37.4028787 54.7398815, 37.4029554 54.7398367, 37.402888 54.7397983, 37.4028595 54.739815, 37.40278 54.7397696, 37.4026792 54.7398285))",,yes,,,"[11055509415, 11055509414, 11055509411, 11055509410, 11055509413, 11055509408, 11055509409, 11055509412, 11055509415]",18,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681087,"POLYGON ((37.4039291 54.7406638, 37.4039805 54.7407127, 37.4040556 54.7406864, 37.4040042 54.7406375, 37.4039291 54.7406638))",,yes,,,"[11055509419, 11055509416, 11055509417, 11055509418, 11055509419]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681088,"POLYGON ((37.4037346 54.7405229, 37.4038337 54.7406024, 37.4040107 54.7405288, 37.4039116 54.7404494, 37.4037346 54.7405229))",,yes,,,"[11055509423, 11055509420, 11055509421, 11055509422, 11055509423]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681089,"POLYGON ((37.40363 54.7402419, 37.4037764 54.7403634, 37.4038998 54.7403139, 37.4037534 54.7401923, 37.40363 54.7402419))",,yes,,,"[11055509427, 11055509424, 11055509425, 11055509426, 11055509427]",24,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681090,"POLYGON ((37.403174 54.7400685, 37.4032542 54.7401443, 37.4034365 54.74008, 37.4033564 54.7400042, 37.403174 54.7400685))",,yes,,,"[11055509431, 11055509428, 11055509429, 11055509430, 11055509431]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681091,"POLYGON ((37.4033082 54.7401668, 37.4033866 54.7402326, 37.4035288 54.7401761, 37.4034503 54.7401103, 37.4033082 54.7401668))",,yes,,,"[11055509435, 11055509432, 11055509433, 11055509434, 11055509435]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681092,"POLYGON ((37.4029796 54.7399934, 37.4030634 54.7400301, 37.4032076 54.7399206, 37.4031238 54.7398838, 37.4029796 54.7399934))",,yes,,,"[11055509439, 11055509438, 11055509437, 11055509436, 11055509439]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681093,"POLYGON ((37.4024324 54.7396798, 37.4025087 54.7396219, 37.4024431 54.7395931, 37.4023669 54.7396511, 37.4024324 54.7396798))",,yes,,,"[11055509443, 11055509440, 11055509441, 11055509442, 11055509443]",16,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681094,"POLYGON ((37.4022219 54.7395923, 37.402313 54.7395231, 37.4022326 54.7394878, 37.4021414 54.739557, 37.4022219 54.7395923))",,yes,,,"[11055509447, 11055509444, 11055509445, 11055509446, 11055509447]",16А,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681095,"POLYGON ((37.4018799 54.7394375, 37.4020064 54.739493, 37.4020713 54.7394436, 37.4019448 54.7393881, 37.4018799 54.7394375))",,yes,,,"[11055509451, 11055509448, 11055509449, 11055509450, 11055509451]",14,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681096,"POLYGON ((37.4011101 54.7390395, 37.401216 54.7389443, 37.4010492 54.7388825, 37.4009773 54.7389471, 37.4010602 54.7389778, 37.4010261 54.7390084, 37.4011101 54.7390395))",,yes,,,"[11055509457, 11055509456, 11055509455, 11055509452, 11055509453, 11055509454, 11055509457]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681097,"POLYGON ((37.4005777 54.7388273, 37.4005118 54.7388653, 37.4005735 54.738901, 37.4006394 54.738863, 37.4005777 54.7388273))",,yes,,,"[11055509461, 11055509458, 11055509459, 11055509460, 11055509461]",8,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681098,"POLYGON ((37.3999996 54.7384945, 37.400174 54.7386083, 37.4002704 54.7385591, 37.4000961 54.7384453, 37.3999996 54.7384945))",,yes,,,"[11055509465, 11055509464, 11055509463, 11055509462, 11055509465]",6,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681099,"POLYGON ((37.3995249 54.7382041, 37.3996643 54.738276, 37.3997609 54.7382134, 37.3996215 54.7381416, 37.3995249 54.7382041))",,yes,,,"[11055509469, 11055509468, 11055509467, 11055509466, 11055509469]",2,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681100,"POLYGON ((37.3997945 54.7383489, 37.3999133 54.7384102, 37.3999768 54.7383691, 37.399858 54.7383078, 37.3997945 54.7383489))",,yes,,,"[11055509473, 11055509472, 11055509471, 11055509470, 11055509473]",4,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681101,"POLYGON ((37.3997435 54.7402295, 37.3996456 54.740286, 37.3997126 54.7403247, 37.3998105 54.7402682, 37.3997435 54.7402295))",,yes,,,"[11055509477, 11055509474, 11055509475, 11055509476, 11055509477]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681102,"POLYGON ((37.3988396 54.7397959, 37.3987291 54.7398825, 37.3989839 54.7399909, 37.3990944 54.7399043, 37.3988396 54.7397959))",,yes,,,"[11055509481, 11055509478, 11055509479, 11055509480, 11055509481]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681103,"POLYGON ((37.4015969 54.740574, 37.4014602 54.7406599, 37.4015567 54.740711, 37.4016933 54.7406251, 37.4015969 54.740574))",,yes,,,"[11055509485, 11055509482, 11055509483, 11055509484, 11055509485]",16,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681104,"POLYGON ((37.3987728 54.7394246, 37.3989982 54.7395441, 37.3991024 54.7394785, 37.3988771 54.739359, 37.3987728 54.7394246))",,yes,,,"[11055509489, 11055509488, 11055509487, 11055509486, 11055509489]",2,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681105,"POLYGON ((37.3992392 54.7396845, 37.3994029 54.7397713, 37.3995262 54.7396938, 37.3993625 54.739607, 37.3992392 54.7396845))",,yes,,,"[11055509493, 11055509492, 11055509491, 11055509490, 11055509493]",4,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681106,"POLYGON ((37.399596 54.7398811, 37.3998246 54.7400023, 37.3999608 54.7399167, 37.3997322 54.7397955, 37.399596 54.7398811))",,yes,,,"[11055509497, 11055509496, 11055509495, 11055509494, 11055509497]",6,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681107,"POLYGON ((37.4003121 54.740118, 37.4000944 54.7400026, 37.3999822 54.7400731, 37.4001999 54.7401885, 37.4003121 54.740118))",,yes,,,"[11055509501, 11055509500, 11055509499, 11055509498, 11055509501]",8,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681108,"POLYGON ((37.4005817 54.7403774, 37.4006811 54.7403149, 37.4003725 54.7401513, 37.4002064 54.7402557, 37.4002693 54.7402891, 37.400336 54.7402471, 37.4005817 54.7403774))",,yes,,,"[11055509507, 11055509504, 11055509505, 11055509506, 11055509502, 11055509503, 11055509507]",10,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681109,"POLYGON ((37.4013501 54.7408256, 37.401378 54.7408404, 37.4014977 54.7407652, 37.4014698 54.7407504, 37.4013501 54.7408256))",,yes,,,"[11055509511, 11055509510, 11055509509, 11055509508, 11055509511]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681110,"POLYGON ((37.4011973 54.7407219, 37.4012864 54.7407692, 37.4014011 54.7406971, 37.4013119 54.7406498, 37.4011973 54.7407219))",,yes,,,"[11055509515, 11055509514, 11055509513, 11055509512, 11055509515]",14,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681111,"POLYGON ((37.4007736 54.7405123, 37.40089 54.740574, 37.4009515 54.7405353, 37.4009996 54.7405608, 37.4010576 54.7405244, 37.400893 54.7404372, 37.4007736 54.7405123))",,yes,,,"[11055509521, 11055509520, 11055509517, 11055509516, 11055509519, 11055509518, 11055509521]",12,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681112,"POLYGON ((37.4005294 54.7406646, 37.4003562 54.7405728, 37.4002397 54.740646, 37.4004129 54.7407378, 37.4005294 54.7406646))",,yes,,,"[11055509525, 11055509524, 11055509523, 11055509522, 11055509525]",9,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681113,"POLYGON ((37.4002907 54.7413366, 37.4002043 54.7413909, 37.4003443 54.7414651, 37.4004307 54.7414108, 37.4002907 54.7413366))",,yes,,,"[11055509529, 11055509526, 11055509527, 11055509528, 11055509529]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681114,"POLYGON ((37.4017659 54.7413227, 37.4017001 54.741364, 37.4018061 54.7414202, 37.4018719 54.7413789, 37.4017659 54.7413227))",,yes,,,"[11055509533, 11055509530, 11055509531, 11055509532, 11055509533]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681115,"POLYGON ((37.4015459 54.7412019, 37.4014585 54.7412569, 37.4015942 54.7413288, 37.4016817 54.7412739, 37.4015459 54.7412019))",,yes,,,"[11055509537, 11055509534, 11055509535, 11055509536, 11055509537]",17,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681116,"POLYGON ((37.4013287 54.7411198, 37.4012294 54.7411822, 37.4013394 54.7412406, 37.4014387 54.7411782, 37.4013287 54.7411198))",,yes,,,"[11055509541, 11055509538, 11055509539, 11055509540, 11055509541]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681117,"POLYGON ((37.4011195 54.7409588, 37.4009645 54.7410562, 37.4010846 54.7411198, 37.4012395 54.7410224, 37.4011195 54.7409588))",,yes,,,"[11055509545, 11055509542, 11055509543, 11055509544, 11055509545]",13А,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681118,"POLYGON ((37.4008942 54.7408628, 37.4007485 54.7409544, 37.400862 54.7410145, 37.4010077 54.740923, 37.4008942 54.7408628))",,yes,,,"[11055509549, 11055509546, 11055509547, 11055509548, 11055509549]",13,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681119,"POLYGON ((37.4004737 54.7407717, 37.4006036 54.7408405, 37.4007447 54.7407518, 37.4006148 54.740683, 37.4004737 54.7407717))",,yes,,,"[11055509553, 11055509550, 11055509551, 11055509552, 11055509553]",11,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681120,"POLYGON ((37.4021468 54.7412143, 37.4023131 54.7413025, 37.4024216 54.7412344, 37.4022553 54.7411461, 37.4021468 54.7412143))",,yes,,,"[11055509557, 11055509556, 11055509555, 11055509554, 11055509557]",24,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681121,"POLYGON ((37.4015298 54.7408705, 37.4016505 54.7409309, 37.4017167 54.7408869, 37.401596 54.7408265, 37.4015298 54.7408705))",,yes,,,"[11055509561, 11055509560, 11055509559, 11055509558, 11055509561]",18,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681122,"POLYGON ((37.4018705 54.7409727, 37.4017632 54.7409185, 37.4016535 54.7409909, 37.4017608 54.7410451, 37.4018705 54.7409727))",,yes,,,"[11055509565, 11055509564, 11055509563, 11055509562, 11055509565]",20,Пионерская улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681123,"POLYGON ((37.4019939 54.741047, 37.4019163 54.7411006, 37.4020477 54.7411641, 37.4021253 54.7411105, 37.4019939 54.741047))",,yes,,,"[11055509569, 11055509566, 11055509567, 11055509568, 11055509569]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681124,"POLYGON ((37.4018343 54.7398014, 37.4020006 54.7398873, 37.4021038 54.7398207, 37.4019375 54.7397348, 37.4018343 54.7398014))",,yes,,,"[11055509573, 11055509572, 11055509571, 11055509570, 11055509573]",15,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681125,"POLYGON ((37.4009532 54.7396396, 37.4010173 54.7396727, 37.4010783 54.7396333, 37.4011234 54.7396566, 37.4012626 54.7395668, 37.4011534 54.7395104, 37.4009532 54.7396396))",,yes,,,"[11055509579, 11055509576, 11055509574, 11055509575, 11055509577, 11055509578, 11055509579]",9А,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681126,"POLYGON ((37.4013421 54.7396783, 37.4014643 54.7397378, 37.4015838 54.739656, 37.4014617 54.7395965, 37.4013421 54.7396783))",,yes,,,"[11055509583, 11055509580, 11055509581, 11055509582, 11055509583]",11,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681127,"POLYGON ((37.4015701 54.7397851, 37.4016394 54.7398189, 37.4017734 54.7397272, 37.4017041 54.7396934, 37.4015701 54.7397851))",,yes,,,"[11055509587, 11055509584, 11055509585, 11055509586, 11055509587]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1190681128,"POLYGON ((37.403335 54.740869, 37.403424 54.7409322, 37.4035817 54.7408581, 37.4034927 54.7407949, 37.403335 54.740869))",,yes,,,"[11055509591, 11055509590, 11055509589, 11055509588, 11055509591]",25,Лесная улица,,,,,,,,,,,,,,,,,,,,,,,,
